,id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label,car_maker,Color Dutch,Color English,class,average price,car_make,country,class_rank
3809,4776,3 (2K-5K),ford,2004,209013,101.0,mpv,grijs,benzine,Handgeschakeld,4.0,,1596.0,1234.0,99.9,175.0,5.0,70.0,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ford,grijs,Gray,3 (2K-5K),2500.0,ford,United States,3
3810,4777,4 (5K-10K),ford,2013,132532,105.0,hatchback,blauw,diesel,Handgeschakeld,5.0,4.0,1560.0,1250.0,12.0,187.0,5.0,255.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,blauw,Blue,4 (5K-10K),7500.0,ford,United States,4
3811,4778,3 (2K-5K),toyota,2006,64035,68.0,hatchback,grijs,benzine,Handgeschakeld,3.0,3.0,998.0,795.0,14.0,157.0,4.0,13.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,grijs,Gray,3 (2K-5K),2500.0,toyota,Japan,3
3812,4779,3 (2K-5K),lancia,2003,291511,170.0,sedan,blauw,benzine,,4.0,5.0,2446.0,1765.0,11.0,215.0,5.0,188.0,Euro3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,lancia,blauw,Blue,3 (2K-5K),2500.0,lancia,Italy,3
3813,4781,3 (2K-5K),corsa,2006,139716,80.0,hatchback,grijs,benzine,Handgeschakeld,4.0,4.0,1229.0,935.0,12.5,175.0,5.0,43.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany,3
3814,4782,3 (2K-5K),renault,2004,304700,135.0,cabriolet,zwart,lpg g3,Handgeschakeld,2.0,4.0,1998.0,1407.0,,,,1.0,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,renault,zwart,Black,3 (2K-5K),2500.0,renault,France,3
3815,4783,2 (1K-2K),ford,2004,280520,90.0,stationwagon,zwart,diesel,Handgeschakeld,4.0,4.0,1753.0,1755.0,99.9,,5.0,47.0,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ford,zwart,Black,2 (1K-2K),1500.0,ford,United States,2
3816,4784,1 (< 1K),daewoo,2001,161589,51.0,hatchback,oranje,benzine,Handgeschakeld,5.0,3.0,796.0,751.0,,,,64.0,Euro3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,daewoo,,,1 (< 1K),500.0,daewoo,South Korea,1
3817,4785,5 (10K-15K),mini,2009,110678,120.0,cabriolet,grijs,benzine,Handgeschakeld,2.0,4.0,1598.0,,,198.0,4.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,mini,grijs,Gray,,,mini,United Kingdom,5
3818,4787,3 (2K-5K),astra,2005,169500,105.0,stationwagon,blauw,benzine,Handgeschakeld,4.0,4.0,1598.0,1215.0,12.7,185.0,5.0,65.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,3 (2K-5K),2500.0,opel,Germany,3
3819,4788,6 (> 15K),mercedes-benz,2014,56000,123.0,hatchback,rood,benzine,Handgeschakeld,5.0,4.0,1595.0,1270.0,92.0,,5.0,39.0,Euro6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mercedes-benz,rood,Red,6 (> 15K),,mercedes-benz,Germany,6
3820,4790,2 (1K-2K),opel,2001,249906,90.0,hatchback,blauw,benzine,Handgeschakeld,5.0,4.0,1389.0,953.0,11.5,180.0,5.0,77.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,2 (1K-2K),1500.0,opel,Germany,2
3821,4791,2 (1K-2K),ford,2006,46268,60.0,hatchback,blauw,benzine,Handgeschakeld,3.0,4.0,1299.0,862.0,15.4,154.0,4.0,44.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,blauw,Blue,2 (1K-2K),1500.0,ford,United States,2
3822,4792,3 (2K-5K),307,2003,210000,136.0,stationwagon,zilver,benzine,Handgeschakeld,4.0,4.0,1600.0,1330.0,9.8,200.0,7.0,98.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,zilver,Silver,3 (2K-5K),2500.0,,,3
3823,4793,3 (2K-5K),renault,2005,129814,75.0,mpv,grijs,benzine,Handgeschakeld,4.0,4.0,1149.0,1095.0,13.5,163.0,5.0,49.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,3 (2K-5K),2500.0,renault,France,3
3824,4794,4 (5K-10K),volvo,2009,205593,109.0,stationwagon,blauw,diesel,Handgeschakeld,5.0,4.0,1560.0,1294.0,11.5,190.0,5.0,8.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,blauw,Blue,4 (5K-10K),7500.0,volvo,South Korea,4
3825,4795,1 (< 1K),citroen,1998,174295,,,groen,benzine,Handgeschakeld,5.0,4.0,1761.0,1090.0,,,5.0,1.0,,1,1,0,0,0,0,0,0,0,1,1,0,0,1,citroen,groen,Green,1 (< 1K),500.0,citroen,France,1
3826,4796,2 (1K-2K),ford,2002,259602,101.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1596.0,1080.0,11.0,185.0,5.0,67.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,grijs,Gray,2 (1K-2K),1500.0,ford,United States,2
3827,4797,2 (1K-2K),renault,2002,205899,135.0,stationwagon,rood,benzine,Handgeschakeld,5.0,4.0,1998.0,1290.0,10.1,202.0,5.0,94.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,rood,Red,2 (1K-2K),1500.0,renault,France,2
3828,4798,2 (1K-2K),kia,2003,210704,98.0,hatchback,zwart,benzine,Handgeschakeld,5.0,4.0,1493.0,1053.0,12.0,175.0,5.0,73.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,zwart,Black,2 (1K-2K),1500.0,kia,South Korea,2
3829,4799,2 (1K-2K),citroen,2001,218660,75.0,hatchback,geel,benzine,Handgeschakeld,3.0,4.0,1360.0,815.0,11.2,175.0,5.0,56.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,geel,Yellow,2 (1K-2K),1500.0,citroen,France,2
3830,4800,4 (5K-10K),opel,2010,113279,90.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,4.0,1364.0,,14.1,178.0,5.0,50.0,Euro4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,opel,blauw,Blue,4 (5K-10K),7500.0,opel,Germany,4
3831,4801,6 (> 15K),chrysler,2005,40820,218.0,cabriolet,zwart,benzine,Handgeschakeld,2.0,6.0,3199.0,1385.0,6.5,242.0,,1.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,chrysler,zwart,Black,6 (> 15K),,chrysler,United States,6
3832,4802,3 (2K-5K),honda,2002,189104,136.0,sedan,blauw,benzine,Handgeschakeld,4.0,4.0,1850.0,1305.0,10.9,205.0,,108.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,honda,blauw,Blue,3 (2K-5K),2500.0,honda,Japan,3
3833,4804,5 (10K-15K),hyundai,2013,161297,135.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1591.0,1370.0,11.6,195.0,5.0,44.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyundai,grijs,Gray,,,hyundai,South Korea,5
3834,4806,2 (1K-2K),mazda,2001,217655,101.0,stationwagon,blauw,benzine,Handgeschakeld,4.0,4.0,1840.0,1210.0,11.8,175.0,5.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mazda,blauw,Blue,2 (1K-2K),1500.0,mazda,Japan,2
3835,4807,3 (2K-5K),peugeot,2007,177637,109.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1587.0,1335.0,12.0,182.0,7.0,82.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France,3
3836,4808,1 (< 1K),renault,1999,169673,59.0,hatchback,zwart,benzine,Handgeschakeld,3.0,4.0,1149.0,795.0,13.4,151.0,4.0,47.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,1 (< 1K),500.0,renault,France,1
3837,4809,3 (2K-5K),renault,1998,171000,114.0,coupe,beige,benzine,Handgeschakeld,2.0,4.0,2000.0,1020.0,,,,1.0,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,renault,beige,Beige,3 (2K-5K),2500.0,renault,France,3
3838,4811,4 (5K-10K),peugeot,2013,61453,68.0,hatchback,grijs,benzine,Handgeschakeld,5.0,3.0,998.0,780.0,14.0,157.0,4.0,266.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,4 (5K-10K),7500.0,peugeot,France,4
3839,4812,3 (2K-5K),ford,2007,215152,116.0,hatchback,blauw,benzine,Handgeschakeld,5.0,4.0,1596.0,1157.0,11.0,190.0,5.0,61.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,blauw,Blue,3 (2K-5K),2500.0,ford,United States,3
3840,4813,6 (> 15K),bmw,2015,71593,245.0,hatchback,grijs,benzine,Automaat,5.0,4.0,1997.0,1570.0,6.0,250.0,5.0,65.0,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,grijs,Gray,6 (> 15K),,bmw,Germany,6
3841,4814,2 (1K-2K),volvo,1998,316405,165.0,sedan,grijs,benzine,Handgeschakeld,4.0,5.0,2435.0,1400.0,9.2,210.0,5.0,128.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,grijs,Gray,2 (1K-2K),1500.0,volvo,South Korea,2
3842,4815,2 (1K-2K),peugeot,2000,148979,75.0,hatchback,grijs,benzine,Handgeschakeld,3.0,4.0,1360.0,925.0,12.2,170.0,5.0,66.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,2 (1K-2K),1500.0,peugeot,France,2
3843,4816,6 (> 15K),audi,2012,142764,120.0,stationwagon,grijs,diesel,Handgeschakeld,5.0,4.0,1968.0,1520.0,10.7,205.0,5.0,38.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,grijs,Gray,6 (> 15K),,audi,Germany,6
3844,4817,2 (1K-2K),fiat,1999,118786,54.0,hatchback,geel,benzine,Handgeschakeld,2.0,4.0,1108.0,710.0,13.8,150.0,5.0,52.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,geel,Yellow,2 (1K-2K),1500.0,fiat,Italy,2
3845,4818,4 (5K-10K),dacia,2011,96076,105.0,,zwart,benzine,Handgeschakeld,,4.0,1598.0,1135.0,11.5,165.0,5.0,69.0,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,dacia,zwart,Black,4 (5K-10K),7500.0,dacia,Romania,4
3846,4819,3 (2K-5K),volkswagen,2006,202557,116.0,mpv,zwart,benzine,Handgeschakeld,5.0,4.0,1598.0,1293.0,11.8,189.0,5.0,79.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,3 (2K-5K),2500.0,volkswagen,Germany,3
3847,4820,3 (2K-5K),suzuki,2006,126009,93.0,hatchback,grijs,benzine,Handgeschakeld,5.0,4.0,1328.0,965.0,12.8,167.0,5.0,52.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suzuki,grijs,Gray,3 (2K-5K),2500.0,suzuki,Japan,3
3848,4821,6 (> 15K),volvo,2007,199980,301.0,stationwagon,blauw,benzine,Automaat,5.0,5.0,2300.0,,,,,1.0,,0,0,0,0,0,0,0,0,1,1,1,1,0,1,volvo,blauw,Blue,6 (> 15K),,volvo,South Korea,6
3849,4824,4 (5K-10K),volkswagen,2010,85084,60.0,hatchback,wit,benzine,Handgeschakeld,5.0,3.0,1198.0,967.0,16.1,157.0,5.0,32.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,wit,White,4 (5K-10K),7500.0,volkswagen,Germany,4
3850,4825,4 (5K-10K),bmw,2006,224409,129.0,,zwart,benzine,Handgeschakeld,,4.0,1995.0,1335.0,10.0,208.0,5.0,79.0,Euro4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,bmw,zwart,Black,4 (5K-10K),7500.0,bmw,Germany,4
3851,4826,4 (5K-10K),kia,2013,84512,69.0,mpv,wit,benzine,Handgeschakeld,4.0,,998.0,820.0,14.4,153.0,5.0,266.0,Euro5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,kia,wit,White,4 (5K-10K),7500.0,kia,South Korea,4
3852,4827,3 (2K-5K),ford,2005,254695,101.0,hatchback,blauw,benzine,Handgeschakeld,4.0,,1596.0,1149.0,11.9,180.0,5.0,65.0,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ford,blauw,Blue,3 (2K-5K),2500.0,ford,United States,3
3853,4829,2 (1K-2K),opel,2002,232740,147.0,,geel,benzine,Handgeschakeld,,4.0,2198.0,1230.0,88.0,,4.0,106.0,Euro4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,opel,geel,Yellow,2 (1K-2K),1500.0,opel,Germany,2
3854,4830,2 (1K-2K),volkswagen,2006,211320,54.0,hatchback,grijs,benzine,Handgeschakeld,3.0,3.0,1198.0,973.0,17.5,148.0,4.0,50.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,grijs,Gray,2 (1K-2K),1500.0,volkswagen,Germany,2
3855,4831,5 (10K-15K),w210,2000,49541,197.0,sedan,zilver,diesel,Automaat,4.0,6.0,3222.0,1585.0,,230.0,5.0,1.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,zilver,Silver,,,,,5
3856,4832,2 (1K-2K),peugeot,2005,282042,109.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1587.0,1244.0,11.4,182.0,,82.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,peugeot,grijs,Gray,2 (1K-2K),1500.0,peugeot,France,2
3857,4835,2 (1K-2K),lancia,1997,375000,124.0,stationwagon,grijs,diesel,Handgeschakeld,5.0,5.0,2387.0,1529.0,11.5,190.0,5.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,lancia,grijs,Gray,2 (1K-2K),1500.0,lancia,Italy,2
3858,4836,1 (< 1K),mercedes-benz,2013,243343,149.0,sedan,zwart,diesel,Automaat,4.0,4.0,2148.0,,,218.0,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,mercedes-benz,zwart,Black,1 (< 1K),500.0,mercedes-benz,Germany,1
3859,4837,2 (1K-2K),volkswagen,2000,184470,75.0,hatchback,blauw,benzine,Handgeschakeld,2.0,4.0,1390.0,890.0,12.0,172.0,4.0,53.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,2 (1K-2K),1500.0,volkswagen,Germany,2
3860,4838,3 (2K-5K),smart,1999,189795,54.0,hatchback,grijs,benzine,Automaat,3.0,3.0,599.0,695.0,17.2,135.0,2.0,23.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smart,grijs,Gray,3 (2K-5K),2500.0,smart,Germany,3
3861,4839,4 (5K-10K),fiat,2012,96714,86.0,hatchback,wit,diesel,Handgeschakeld,5.0,4.0,1248.0,,,172.0,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,fiat,wit,White,4 (5K-10K),7500.0,fiat,Italy,4
3862,4840,4 (5K-10K),volkswagen,2012,121153,105.0,mpv,wit,benzine,Handgeschakeld,5.0,4.0,1198.0,1264.0,11.3,188.0,5.0,30.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,wit,White,4 (5K-10K),7500.0,volkswagen,Germany,4
3863,4841,4 (5K-10K),opel,2008,87284,140.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1796.0,1325.0,11.0,207.0,5.0,82.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,opel,grijs,Gray,4 (5K-10K),7500.0,opel,Germany,4
3864,4842,4 (5K-10K),opel,2013,229795,110.0,mpv,grijs,diesel,Handgeschakeld,5.0,4.0,1686.0,1403.0,11.8,182.0,5.0,28.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,4 (5K-10K),7500.0,opel,Germany,4
3865,4843,6 (> 15K),bmw,2001,70600,231.0,cabriolet,blauw,benzine,Handgeschakeld,2.0,6.0,2979.0,1365.0,6.0,240.0,2.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bmw,blauw,Blue,6 (> 15K),,bmw,Germany,6
3866,4844,3 (2K-5K),peugeot,2011,102620,68.0,hatchback,wit,benzine,Handgeschakeld,5.0,3.0,998.0,780.0,14.0,157.0,4.0,7.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,wit,White,3 (2K-5K),2500.0,peugeot,France,3
3867,4845,5 (10K-15K),saab,2008,149802,150.0,sedan,blauw,benzine,Automaat,4.0,4.0,1998.0,1430.0,11.0,210.0,5.0,109.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saab,blauw,Blue,,,saab,Sweden,5
3868,4847,3 (2K-5K),opel,2006,147567,80.0,hatchback,zilver,benzine,Handgeschakeld,3.0,4.0,1229.0,1030.0,13.9,168.0,,43.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,opel,zilver,Silver,3 (2K-5K),2500.0,opel,Germany,3
3869,4848,6 (> 15K),bmw,2010,184636,184.0,stationwagon,zwart,diesel,Automaat,4.0,4.0,1995.0,1690.0,8.3,220.0,5.0,43.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,zwart,Black,6 (> 15K),,bmw,Germany,6
3870,4849,1 (< 1K),renault,1998,173852,90.0,cabriolet,geel,benzine,Handgeschakeld,2.0,4.0,1598.0,1080.0,99.9,,4.0,78.0,Euro2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,renault,geel,Yellow,1 (< 1K),500.0,renault,France,1
3871,4850,2 (1K-2K),seat,1999,221495,60.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,4.0,1390.0,995.0,16.0,155.0,5.0,67.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,blauw,Blue,2 (1K-2K),1500.0,seat,Spain,2
3872,4851,5 (10K-15K),mercedes-benz,2014,148429,109.0,hatchback,blauw,diesel,Handgeschakeld,5.0,4.0,1461.0,1285.0,11.0,190.0,5.0,259.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,blauw,Blue,,,mercedes-benz,Germany,5
3873,4853,3 (2K-5K),suzuki,2006,217625,129.0,,grijs,diesel,Handgeschakeld,,4.0,1870.0,1565.0,13.2,170.0,5.0,109.0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,suzuki,grijs,Gray,3 (2K-5K),2500.0,suzuki,Japan,3
3874,4855,1 (< 1K),opel,2007,191051,150.0,,beige,diesel,Automaat,,4.0,1991.0,1765.0,12.1,178.0,5.0,141.0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,opel,beige,Beige,1 (< 1K),500.0,opel,Germany,1
3875,4856,5 (10K-15K),opel,2012,50340,120.0,hatchback,grijs,benzine,Handgeschakeld,5.0,4.0,1362.0,1293.0,11.0,192.0,5.0,33.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,,,opel,Germany,5
3876,4857,2 (1K-2K),volkswagen,2001,320000,75.0,stationwagon,grijs,benzine,,,,,,,,,1.0,,0,0,0,0,1,1,1,1,1,1,1,1,0,1,volkswagen,grijs,Gray,2 (1K-2K),1500.0,volkswagen,Germany,2
3877,4858,3 (2K-5K),renault,2007,172859,135.0,stationwagon,zwart,benzine,Handgeschakeld,5.0,4.0,1998.0,1285.0,10.1,204.0,5.0,102.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,3 (2K-5K),2500.0,renault,France,3
3878,4859,4 (5K-10K),fiat,2011,122595,86.0,hatchback,blauw,diesel,Handgeschakeld,5.0,4.0,1248.0,1120.0,13.1,172.0,4.0,262.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,blauw,Blue,4 (5K-10K),7500.0,fiat,Italy,4
3879,4861,5 (10K-15K),peugeot,2014,81181,120.0,hatchback,zwart,diesel,Handgeschakeld,5.0,4.0,1560.0,1160.0,10.0,196.0,5.0,249.0,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,zwart,Black,,,peugeot,France,5
3880,4862,3 (2K-5K),volkswagen,2008,271542,140.0,mpv,zwart,diesel,Handgeschakeld,5.0,4.0,1968.0,1640.0,12.2,192.0,7.0,81.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,3 (2K-5K),2500.0,volkswagen,Germany,3
3881,4863,6 (> 15K),saab,2011,119124,175.0,sedan,blauw,benzine,Handgeschakeld,4.0,4.0,1998.0,1395.0,9.0,220.0,5.0,68.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saab,blauw,Blue,6 (> 15K),,saab,Sweden,6
3882,4864,2 (1K-2K),renault,2004,240306,135.0,mpv,zwart,benzine,Automaat,5.0,4.0,1998.0,1385.0,11.5,190.0,5.0,109.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,2 (1K-2K),1500.0,renault,France,2
3883,4865,3 (2K-5K),ford,2002,178935,70.0,hatchback,blauw,benzine,Handgeschakeld,4.0,,1299.0,1007.0,99.9,,5.0,51.0,Euro4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ford,blauw,Blue,3 (2K-5K),2500.0,ford,United States,3
3884,4867,5 (10K-15K),mercedes-benz,2007,86389,156.0,sedan,grijs,benzine,Handgeschakeld,4.0,4.0,1796.0,1385.0,10.0,223.0,5.0,81.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,,,mercedes-benz,Germany,5
3885,4869,5 (10K-15K),volkswagen,2012,47957,122.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,4.0,1390.0,1190.0,9.5,200.0,5.0,48.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,,,volkswagen,Germany,5
3886,4871,3 (2K-5K),opel,2008,120592,80.0,hatchback,zwart,benzine,Handgeschakeld,3.0,4.0,1229.0,1030.0,13.9,168.0,5.0,50.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,zwart,Black,3 (2K-5K),2500.0,opel,Germany,3
3887,4872,2 (1K-2K),seat,2006,419474,101.0,hatchback,zwart,diesel,Handgeschakeld,3.0,4.0,1896.0,1119.0,10.8,190.0,5.0,39.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,zwart,Black,2 (1K-2K),1500.0,seat,Spain,2
3888,4874,4 (5K-10K),toyota,2014,57215,68.0,hatchback,wit,benzine,Handgeschakeld,5.0,3.0,998.0,805.0,14.2,157.0,4.0,266.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,wit,White,4 (5K-10K),7500.0,toyota,Japan,4
3889,4875,2 (1K-2K),volvo,2001,243866,122.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1783.0,1255.0,10.5,200.0,5.0,97.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,grijs,Gray,2 (1K-2K),1500.0,volvo,South Korea,2
3890,4876,2 (1K-2K),opel,2002,230900,101.0,cabriolet,grijs,lpg g3,Handgeschakeld,2.0,4.0,1598.0,1291.0,12.0,188.0,4.0,79.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,opel,grijs,Gray,2 (1K-2K),1500.0,opel,Germany,2
3891,4878,5 (10K-15K),mercedes-benz,2008,105426,156.0,sedan,grijs,benzine,Automaat,4.0,4.0,1796.0,1400.0,9.9,220.0,5.0,84.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,,,mercedes-benz,Germany,5
3892,4880,3 (2K-5K),opel,2007,115555,60.0,hatchback,blauw,benzine,Handgeschakeld,3.0,3.0,998.0,1000.0,18.2,150.0,5.0,38.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,3 (2K-5K),2500.0,opel,Germany,3
3893,4881,1 (< 1K),mitsubishi,2000,209000,122.0,mpv,groen,benzine,Handgeschakeld,5.0,4.0,1834.0,1170.0,,,,75.0,Euro2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,mitsubishi,groen,Green,1 (< 1K),500.0,mitsubishi,Japan,1
3894,4882,3 (2K-5K),kia,2005,100462,203.0,sedan,grijs,benzine,Automaat,4.0,6.0,3497.0,,,220.0,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,kia,grijs,Gray,3 (2K-5K),2500.0,kia,South Korea,3
3895,4883,4 (5K-10K),mazda,2010,125494,163.0,stationwagon,wit,diesel,Handgeschakeld,5.0,4.0,2183.0,1475.0,9.2,211.0,5.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mazda,wit,White,4 (5K-10K),7500.0,mazda,Japan,4
3896,4885,3 (2K-5K),volkswagen,2006,180055,116.0,sedan,grijs,benzine,Handgeschakeld,4.0,4.0,1598.0,1246.0,11.1,194.0,5.0,72.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,grijs,Gray,3 (2K-5K),2500.0,volkswagen,Germany,3
3897,4886,3 (2K-5K),mercedes-benz,1997,295000,193.0,cabriolet,blauw,benzine,Handgeschakeld,2.0,4.0,2295.0,1325.0,7.4,231.0,2.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mercedes-benz,blauw,Blue,3 (2K-5K),2500.0,mercedes-benz,Germany,3
3898,4888,6 (> 15K),nissan,2012,94697,117.0,,zwart,benzine,Handgeschakeld,,4.0,1598.0,1225.0,11.9,181.0,5.0,43.0,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,nissan,zwart,Black,6 (> 15K),,nissan,Japan,6
3899,4889,4 (5K-10K),mini,2008,156226,95.0,hatchback,wit,benzine,Handgeschakeld,3.0,4.0,1397.0,1035.0,10.9,185.0,4.0,32.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mini,wit,White,4 (5K-10K),7500.0,mini,United Kingdom,4
3900,4890,3 (2K-5K),toyota,2000,367561,143.0,coupe,grijs,benzine,6 versnellingen,3.0,4.0,1794.0,1075.0,8.7,205.0,4.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,toyota,grijs,Gray,3 (2K-5K),2500.0,toyota,Japan,3
3901,4892,2 (1K-2K),honda,1999,157075,65.0,hatchback,zwart,benzine,Handgeschakeld,3.0,4.0,1346.0,888.0,14.5,152.0,5.0,54.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,honda,zwart,Black,2 (1K-2K),1500.0,honda,Japan,2
