,id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label,car_maker,Color Dutch,Color English,class,average price,car_make,country
4224,5294,2 (1K-2K),fiat,2006,220933,120,hatchback,zwart,diesel,Handgeschakeld,5,4,1910,1495,11.3,195,5,64,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,zwart,Black,2 (1K-2K),1500.0,fiat,Italy
4225,5296,4 (5K-10K),citroën,2012,129579,92,hatchback,grijs,diesel,Handgeschakeld,3,4,1560,1060,,,,262,Euro5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,citroen,grijs,Gray,4 (5K-10K),7500.0,citroen,France
4226,5297,5 (10K-15K),volkswagen,2009,62983,141,cabriolet,blauw,diesel,Handgeschakeld,2,4,1968,,99.9,,4,1,Euro4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,volkswagen,blauw,Blue,,,volkswagen,Germany
4227,5298,3 (2K-5K),renault,2006,177927,112,stationwagon,grijs,benzine,Handgeschakeld,5,4,1598,1190,11.3,190,5,1,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,3 (2K-5K),2500.0,renault,France
4228,5299,2 (1K-2K),renault,1999,124267,90,hatchback,blauw,benzine,Automaat,3,4,1598,955,12.9,175,5,88,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,blauw,Blue,2 (1K-2K),1500.0,renault,France
4229,5301,4 (5K-10K),bmw,2005,149867,129,hatchback,grijs,benzine,Handgeschakeld,5,4,1995,1235,10.1,220,,92,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,bmw,grijs,Gray,4 (5K-10K),7500.0,bmw,Germany
4230,5302,3 (2K-5K),peugeot,2004,171608,109,stationwagon,blauw,benzine,Handgeschakeld,5,4,1587,1299,99.9,,7,82,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,peugeot,blauw,Blue,3 (2K-5K),2500.0,peugeot,France
4231,5304,3 (2K-5K),audi,2004,259998,75,mpv,groen,diesel,Handgeschakeld,5,3,1422,995,12.3,173,4,20,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,groen,Green,3 (2K-5K),2500.0,audi,Germany
4232,5306,6 (> 15K),ford,2006,32500,,coupe,beige,benzine,Automaat,3,6,4000,,,,,1,,1,0,0,0,0,0,0,0,1,1,1,1,0,1,ford,beige,Beige,6 (> 15K),,ford,United States
4233,5307,6 (> 15K),toyota,2013,54705,99,mpv,wit,,,5,4,1798,1470,11.3,165,7,262,Euro5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,toyota,wit,White,6 (> 15K),,toyota,Japan
4234,5309,2 (1K-2K),peugeot,2002,263047,90,hatchback,grijs,diesel,Handgeschakeld,3,4,1997,1045,11.5,180,5,1,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,2 (1K-2K),1500.0,peugeot,France
4235,5310,2 (1K-2K),toyota,2003,231750,75,hatchback,zwart,diesel,Handgeschakeld,3,4,1364,1075,,,,1,Euro3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,toyota,zwart,Black,2 (1K-2K),1500.0,toyota,Japan
4236,5312,2 (1K-2K),citroen,1999,274842,110,hatchback,zilver,benzine,Handgeschakeld,5,4,1761,1239,,,5,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,citroen,zilver,Silver,2 (1K-2K),1500.0,citroen,France
4237,5313,5 (10K-15K),ford,2000,190000,,,wit,benzine,Automaat,,8,,,,,,1,,1,1,0,0,0,1,0,1,1,1,1,1,0,1,ford,wit,White,,,ford,United States
4238,5314,3 (2K-5K),volvo,2008,240093,109,stationwagon,zwart,diesel,Handgeschakeld,5,4,1560,1294,,,5,23,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,volvo,zwart,Black,3 (2K-5K),2500.0,volvo,South Korea
4239,5315,3 (2K-5K),audi,2002,290987,163,stationwagon,grijs,benzine,5 versnellingen,5,4,1781,1450,8.9,220,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audi,grijs,Gray,3 (2K-5K),2500.0,audi,Germany
4240,5316,4 (5K-10K),bmw,2008,173318,116,hatchback,grijs,benzine,Handgeschakeld,4,,1596,1220,10.9,200,4,83,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bmw,grijs,Gray,4 (5K-10K),7500.0,bmw,Germany
4241,5317,1 (< 1K),nissan,2001,401271,114,mpv,groen,diesel,Handgeschakeld,5,4,2184,1455,99.9,180,,72,Euro3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nissan,groen,Green,1 (< 1K),500.0,nissan,Japan
4242,5318,3 (2K-5K),toyota,2005,187248,78,hatchback,grijs,,Semi-automaat,4,,1497,1275,99.9,170,5,8,Euro4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,toyota,grijs,Gray,3 (2K-5K),2500.0,toyota,Japan
4243,5319,3 (2K-5K),peugeot,2002,189625,136,cabriolet,blauw,benzine,Handgeschakeld,2,4,1997,1127,,,4,95,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,peugeot,blauw,Blue,3 (2K-5K),2500.0,peugeot,France
4244,5320,3 (2K-5K),toyota,2009,45298,68,hatchback,rood,benzine,Handgeschakeld,4,3,998,805,14.2,157,4,10,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,rood,Red,3 (2K-5K),2500.0,toyota,Japan
4245,5321,6 (> 15K),bmw,2013,55785,381,,zwart,diesel,Automaat,,6,2993,2185,5.3,250,4,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,bmw,zwart,Black,6 (> 15K),,bmw,Germany
4246,5322,4 (5K-10K),saab,2009,111564,122,sedan,zwart,benzine,Handgeschakeld,4,4,1796,1340,11.5,200,5,87,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,saab,zwart,Black,4 (5K-10K),7500.0,saab,Sweden
4247,5323,4 (5K-10K),fiat,2007,143226,75,hatchback,beige,diesel,Handgeschakeld,5,4,1248,910,,,5,1,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,fiat,beige,Beige,4 (5K-10K),7500.0,fiat,Italy
4248,5324,2 (1K-2K),daewoo,2003,140898,52,hatchback,beige,benzine,Handgeschakeld,5,3,796,751,17.6,144,5,64,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,daewoo,beige,Beige,2 (1K-2K),1500.0,daewoo,South Korea
4249,5325,4 (5K-10K),smart,2014,26800,61,,wit,benzine,Semi-automaat,,4,999,,,,2,1,,0,1,0,0,0,1,0,0,1,1,1,0,0,1,smart,wit,White,4 (5K-10K),7500.0,smart,Germany
4250,5326,2 (1K-2K),ford,2006,366995,116,,zwart,diesel,Handgeschakeld,4,4,1896,1666,13.7,181,7,74,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,ford,zwart,Black,2 (1K-2K),1500.0,ford,United States
4251,5327,4 (5K-10K),citroen,2010,169055,140,stationwagon,blauw,benzine,Handgeschakeld,5,4,1997,1553,11.2,206,5,104,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,blauw,Blue,4 (5K-10K),7500.0,citroen,France
4252,5329,1 (< 1K),volkswagen,2015,1,,hatchback,zwart,benzine,Handgeschakeld,5,4,,,,,,1,,1,0,0,0,0,0,0,1,1,1,1,1,0,1,volkswagen,zwart,Black,1 (< 1K),500.0,volkswagen,Germany
4253,5330,2 (1K-2K),smart,2001,144717,45,hatchback,zwart,benzine,Handgeschakeld,2,3,599,720,18.9,135,2,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,smart,zwart,Black,2 (1K-2K),1500.0,smart,Germany
4254,5333,2 (1K-2K),ford,2007,150905,60,hatchback,rood,benzine,Handgeschakeld,2,,1299,862,99.9,,4,54,Euro4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ford,rood,Red,2 (1K-2K),1500.0,ford,United States
4255,5334,3 (2K-5K),dacia,2009,85744,75,hatchback,blauw,benzine,Handgeschakeld,5,4,1390,1011,13.0,161,5,65,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dacia,blauw,Blue,3 (2K-5K),2500.0,dacia,Romania
4256,5335,4 (5K-10K),volkswagen,2011,90872,122,sedan,zilver,benzine,Handgeschakeld,5,4,1390,1351,10.3,205,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,zilver,Silver,4 (5K-10K),7500.0,volkswagen,Germany
4257,5336,2 (1K-2K),renault,2001,181993,108,cabriolet,groen,benzine,Handgeschakeld,2,4,1598,1100,10.1,200,4,69,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,groen,Green,2 (1K-2K),1500.0,renault,France
4258,5337,1 (< 1K),volkswagen,2012,76186,75,hatchback,zilver,benzine,Handgeschakeld,5,3,999,840,13.2,172,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,zilver,Silver,1 (< 1K),500.0,volkswagen,Germany
4259,5338,3 (2K-5K),ford,2002,229299,101,stationwagon,blauw,benzine,Handgeschakeld,5,4,1596,1080,11.0,185,5,67,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,blauw,Blue,3 (2K-5K),2500.0,ford,United States
4260,5339,2 (1K-2K),opel,2002,183256,75,mpv,blauw,benzine,Handgeschakeld,5,4,1199,930,13.5,155,,60,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,opel,blauw,Blue,2 (1K-2K),1500.0,opel,Germany
4261,5340,5 (10K-15K),citroën,2014,119522,101,,rood,diesel,Handgeschakeld,,4,1560,1045,11.0,184,5,249,Euro6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,citroen,rood,Red,,,citroen,France
4262,5341,3 (2K-5K),ford,2005,177121,126,mpv,grijs,benzine,Handgeschakeld,5,4,1798,1287,99.9,193,5,76,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ford,grijs,Gray,3 (2K-5K),2500.0,ford,United States
4263,5343,3 (2K-5K),mitsubishi,2002,107000,123,hatchback,zilver,benzine,Handgeschakeld,5,4,1834,1210,10.4,200,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,mitsubishi,zilver,Silver,3 (2K-5K),2500.0,mitsubishi,Japan
4264,5344,4 (5K-10K),volkswagen,2013,101560,75,hatchback,zwart,diesel,Handgeschakeld,5,3,1199,1050,13.9,173,5,255,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,4 (5K-10K),7500.0,volkswagen,Germany
4265,5345,6 (> 15K),mercedes-benz,2008,60392,184,sedan,zwart,benzine,Automaat,4,4,1796,1405,8.6,230,5,96,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,zwart,Black,6 (> 15K),,mercedes-benz,Germany
4266,5346,4 (5K-10K),fiat,2011,148314,120,mpv,blauw,lpg g3,Handgeschakeld,5,4,1368,1390,12.7,172,5,38,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,blauw,Blue,4 (5K-10K),7500.0,fiat,Italy
4267,5347,6 (> 15K),mini,2014,30105,98,,zwart,benzine,Handgeschakeld,,4,1598,1240,13.0,175,5,43,Euro6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,mini,zwart,Black,6 (> 15K),,mini,United Kingdom
4268,5348,2 (1K-2K),ford,2004,78038,70,hatchback,grijs,benzine,Handgeschakeld,2,4,1299,862,99.9,,4,58,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ford,grijs,Gray,2 (1K-2K),1500.0,ford,United States
4269,5349,5 (10K-15K),volvo,2007,109170,170,cabriolet,grijs,benzine,Handgeschakeld,2,5,2435,1598,9.1,220,4,119,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,grijs,Gray,,,volvo,South Korea
4270,5350,6 (> 15K),land,2008,181673,272,,zwart,diesel,Automaat,,8,3628,2645,9.2,209,5,195,Euro4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,land-rover,zwart,Black,6 (> 15K),,land-rover,United Kingdom
4271,5351,1 (< 1K),peugeot,1997,300000,110,hatchback,rood,benzine,Handgeschakeld,5,4,1761,1090,11.6,190,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,peugeot,rood,Red,1 (< 1K),500.0,peugeot,France
4272,5352,3 (2K-5K),mini,2002,145481,90,hatchback,groen,benzine,Handgeschakeld,3,4,1598,1015,10.9,185,4,62,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mini,groen,Green,3 (2K-5K),2500.0,mini,United Kingdom
4273,5353,5 (10K-15K),fiat,2014,12178,105,hatchback,blauw,benzine,Handgeschakeld,2,,875,915,99.9,,4,266,Euro6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,fiat,blauw,Blue,,,fiat,Italy
4274,5354,1 (< 1K),volkswagen,2000,397216,90,hatchback,blauw,diesel,Handgeschakeld,3,4,1896,1159,12.6,180,5,42,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,1 (< 1K),500.0,volkswagen,Germany
4275,5357,3 (2K-5K),peugeot,2008,251485,136,sedan,zwart,diesel,Handgeschakeld,4,4,1997,1480,9.8,208,5,59,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,peugeot,zwart,Black,3 (2K-5K),2500.0,peugeot,France
4276,5358,3 (2K-5K),mg,2004,329690,113,hatchback,zwart,diesel,,,,,,,,,1,,0,0,0,0,1,1,1,1,1,1,1,1,0,1,mg,zwart,Black,3 (2K-5K),2500.0,mg,United Kingdom
4277,5359,1 (< 1K),renault,2002,260551,108,stationwagon,grijs,benzine,Handgeschakeld,5,4,1598,1135,10.3,193,5,79,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,1 (< 1K),500.0,renault,France
4278,5360,1 (< 1K),citroën,2001,202023,60,hatchback,blauw,benzine,Handgeschakeld,3,4,1124,780,15.0,164,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,citroen,blauw,Blue,1 (< 1K),500.0,citroen,France
4279,5361,4 (5K-10K),volvo,2006,365957,185,,blauw,diesel,Automaat,,5,2401,1694,10.0,205,5,128,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,volvo,blauw,Blue,4 (5K-10K),7500.0,volvo,South Korea
4280,5363,5 (10K-15K),mercedes-benz,2010,238546,136,sedan,wit,diesel,Automaat,4,4,2143,1635,95.0,,5,49,Euro5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,mercedes-benz,wit,White,,,mercedes-benz,Germany
4281,5367,6 (> 15K),jaguar,2009,135986,207,sedan,blauw,diesel,Automaat,4,6,2722,1627,8.0,225,5,113,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,jaguar,blauw,Blue,6 (> 15K),,jaguar,United Kingdom
4282,5368,5 (10K-15K),bmw,2014,66220,102,hatchback,wit,benzine,Handgeschakeld,3,4,1598,1270,11.2,195,5,28,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,wit,White,,,bmw,Germany
4283,5370,4 (5K-10K),peugeot,2010,133167,90,stationwagon,zilver,diesel,Handgeschakeld,5,4,1560,,12.5,185,5,33,Euro4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,peugeot,zilver,Silver,4 (5K-10K),7500.0,peugeot,France
4284,5371,4 (5K-10K),alfa,2008,229306,141,stationwagon,zwart,benzine,Handgeschakeld,5,4,1796,1455,99.9,204,5,91,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alfa,zwart,Black,4 (5K-10K),7500.0,alfa,Italy
4285,5372,3 (2K-5K),hyundai,2008,106000,103,mpv,grijs,benzine,Automaat,5,4,1599,1288,13.0,170,5,102,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hyundai,grijs,Gray,3 (2K-5K),2500.0,hyundai,South Korea
4286,5373,3 (2K-5K),ford,2004,196864,120,mpv,grijs,benzine,Handgeschakeld,5,4,1798,1287,10.8,193,,74,Euro4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ford,grijs,Gray,3 (2K-5K),2500.0,ford,United States
4287,5374,1 (< 1K),ford,2000,6837,49,hatchback,rood,benzine,Handgeschakeld,3,4,1299,846,17.7,147,4,49,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ford,rood,Red,1 (< 1K),500.0,ford,United States
4288,5375,6 (> 15K),bmw,2005,63485,507,sedan,wit,benzine,Automaat,4,1,4999,1730,5.0,250,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bmw,wit,White,6 (> 15K),,bmw,Germany
4289,5376,6 (> 15K),mini,2015,14698,102,hatchback,wit,benzine,Handgeschakeld,5,3,1233,1125,10.0,192,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mini,wit,White,6 (> 15K),,mini,United Kingdom
4290,5377,3 (2K-5K),nissan,2008,115000,67,hatchback,rood,benzine,Handgeschakeld,3,4,1240,921,16.0,154,5,43,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,rood,Red,3 (2K-5K),2500.0,nissan,Japan
4291,5378,3 (2K-5K),opel,2005,99565,90,cabriolet,grijs,benzine,Handgeschakeld,2,4,1364,1135,12.4,180,2,50,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany
4292,5379,3 (2K-5K),volkswagen,2004,149124,75,hatchback,zwart,benzine,Handgeschakeld,3,4,1390,,,,5,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,volkswagen,zwart,Black,3 (2K-5K),2500.0,volkswagen,Germany
4293,5380,3 (2K-5K),peugeot,2004,99765,136,cabriolet,grijs,benzine,Handgeschakeld,2,4,1997,1432,10.3,207,4,98,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France
4294,5381,1 (< 1K),citroen,2001,252694,116,mpv,rood,benzine,Handgeschakeld,5,4,1749,1220,12.6,190,5,91,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,rood,Red,1 (< 1K),500.0,citroen,France
4295,5382,2 (1K-2K),renault,2002,271150,241,hatchback,blauw,benzine,Automaat,5,6,3498,1695,8.3,235,5,178,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,blauw,Blue,2 (1K-2K),1500.0,renault,France
4296,5383,6 (> 15K),mercedes,2007,176852,387,coupe,zwart,benzine,,,,,,,,,1,,0,0,0,0,1,1,1,1,1,1,1,1,0,1,mercedes-benz,zwart,Black,6 (> 15K),,mercedes-benz,Germany
4297,5385,4 (5K-10K),v70,2001,211000,170,stationwagon,blauw,benzine,Automaat,5,5,2435,1533,9.9,210,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,volvo,blauw,Blue,4 (5K-10K),7500.0,volvo,South Korea
4298,5386,2 (1K-2K),renault,2007,164888,58,hatchback,zwart,benzine,Handgeschakeld,3,4,1149,795,14.0,151,4,42,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,2 (1K-2K),1500.0,renault,France
4299,5389,5 (10K-15K),škoda,2014,87850,105,stationwagon,grijs,diesel,Automaat,5,4,1598,1242,11.0,191,5,8,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,skoda,grijs,Gray,,,skoda,Czech Republic
4300,5390,4 (5K-10K),citroen,2014,22375,68,hatchback,wit,benzine,Handgeschakeld,4,3,998,,,157,4,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,citroen,wit,White,4 (5K-10K),7500.0,citroen,France
4301,5391,3 (2K-5K),kia,2011,84815,69,hatchback,zwart,benzine,Handgeschakeld,4,3,998,815,14.4,153,5,266,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,zwart,Black,3 (2K-5K),2500.0,kia,South Korea
4302,5393,4 (5K-10K),daihatsu,2011,47668,69,hatchback,zwart,benzine,Handgeschakeld,5,3,998,740,11.1,160,4,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,daihatsu,zwart,Black,4 (5K-10K),7500.0,daihatsu,Japan
4303,5395,3 (2K-5K),fiat,2008,180208,65,hatchback,rood,benzine,Handgeschakeld,3,4,1242,990,14.5,155,5,43,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,rood,Red,3 (2K-5K),2500.0,fiat,Italy
4304,5396,6 (> 15K),bmw,2015,61633,190,,zwart,diesel,Automaat,,4,1995,1720,8.0,212,5,45,Euro6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,bmw,zwart,Black,6 (> 15K),,bmw,Germany
4305,5397,5 (10K-15K),mercedes-benz,2008,110440,116,stationwagon,grijs,benzine,Automaat,4,4,1699,,,,,1,,0,0,0,0,0,0,0,0,1,1,1,1,0,1,mercedes-benz,grijs,Gray,,,mercedes-benz,Germany
4306,5398,1 (< 1K),yaris,2000,156048,68,hatchback,groen,benzine,Handgeschakeld,2,4,998,825,13.6,155,5,41,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,groen,Green,1 (< 1K),500.0,toyota,Japan
4307,5399,1 (< 1K),opel,2002,329160,65,hatchback,rood,diesel,Handgeschakeld,3,4,1686,995,14.5,162,5,31,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,rood,Red,1 (< 1K),500.0,opel,Germany
4308,5400,2 (1K-2K),nissan,2000,152470,82,hatchback,grijs,benzine,Handgeschakeld,2,4,1348,840,99.9,,5,51,Euro3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nissan,grijs,Gray,2 (1K-2K),1500.0,nissan,Japan
4309,5401,3 (2K-5K),bmw,2003,186111,143,coupe,blauw,benzine,Handgeschakeld,2,4,1995,1285,9.3,218,5,79,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,blauw,Blue,3 (2K-5K),2500.0,bmw,Germany
4310,5402,6 (> 15K),volkswagen,2011,225000,240,sedan,zwart,diesel,Automaat,4,6,2967,2079,78.0,218,5,99,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,6 (> 15K),,volkswagen,Germany
4311,5403,4 (5K-10K),citroen,2005,169842,207,hatchback,grijs,benzine,Automaat,5,6,2946,1618,9.4,230,5,141,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,grijs,Gray,4 (5K-10K),7500.0,citroen,France
4312,5404,5 (10K-15K),nissan,2015,5659,80,hatchback,grijs,benzine,Handgeschakeld,5,3,1198,901,14.0,170,5,19,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,grijs,Gray,,,nissan,Japan
4313,5405,1 (< 1K),volkswagen,1999,231272,50,hatchback,geel,benzine,Handgeschakeld,2,4,997,856,17.7,152,4,38,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,geel,Yellow,1 (< 1K),500.0,volkswagen,Germany
4314,5406,2 (1K-2K),peugeot,2005,328900,90,stationwagon,wit,diesel,Handgeschakeld,4,4,1997,1303,13.1,174,5,47,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,peugeot,wit,White,2 (1K-2K),1500.0,peugeot,France
4315,5408,4 (5K-10K),seat,2008,137844,102,mpv,blauw,benzine,Handgeschakeld,5,4,1595,1295,13.0,181,5,89,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,blauw,Blue,4 (5K-10K),7500.0,seat,Spain
4316,5409,1 (< 1K),audi,2010,144271,180,stationwagon,zwart,benzine,Handgeschakeld,4,,1984,1470,81.0,,5,58,Euro5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,audi,zwart,Black,1 (< 1K),500.0,audi,Germany
4317,5410,1 (< 1K),mitsubishi,1999,317479,86,mpv,grijs,benzine,,,,,,,,,1,,0,0,0,0,1,1,1,1,1,1,1,1,0,1,mitsubishi,grijs,Gray,1 (< 1K),500.0,mitsubishi,Japan
4318,5411,2 (1K-2K),opel,2001,179643,75,hatchback,grijs,benzine,Handgeschakeld,4,4,1199,935,13.0,170,5,55,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,opel,grijs,Gray,2 (1K-2K),1500.0,opel,Germany
4319,5412,4 (5K-10K),kia,2015,23658,67,hatchback,rood,benzine,Handgeschakeld,5,3,998,830,15.0,158,4,262,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,rood,Red,4 (5K-10K),7500.0,kia,South Korea
4320,5413,4 (5K-10K),bmw,2006,214920,150,stationwagon,zwart,benzine,Automaat,5,4,1995,1435,9.6,221,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bmw,zwart,Black,4 (5K-10K),7500.0,bmw,Germany
4321,5414,5 (10K-15K),mercedes-benz,2008,220660,224,sedan,grijs,diesel,Automaat,4,6,2987,1650,7.0,250,5,106,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,,,mercedes-benz,Germany
4322,5416,1 (< 1K),opel,1996,118042,60,hatchback,blauw,benzine,5 versnellingen,3,4,1389,850,15.0,155,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,opel,blauw,Blue,1 (< 1K),500.0,opel,Germany
4323,5417,3 (2K-5K),seat,2002,186049,60,hatchback,grijs,benzine,Handgeschakeld,3,4,1390,874,14.2,160,4,1,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,grijs,Gray,3 (2K-5K),2500.0,seat,Spain
4324,5418,2 (1K-2K),nissan,2003,155725,88,hatchback,blauw,benzine,Handgeschakeld,5,4,1386,965,11.9,172,5,58,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nissan,blauw,Blue,2 (1K-2K),1500.0,nissan,Japan
4325,5419,2 (1K-2K),seat,2001,189437,75,hatchback,blauw,benzine,Handgeschakeld,2,4,1390,,,170,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,seat,blauw,Blue,2 (1K-2K),1500.0,seat,Spain
4326,5421,4 (5K-10K),opel,2015,56703,101,stationwagon,zwart,benzine,Handgeschakeld,5,4,1400,,,,5,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,opel,zwart,Black,4 (5K-10K),7500.0,opel,Germany
4327,5422,2 (1K-2K),renault,2001,107437,75,hatchback,grijs,benzine,Handgeschakeld,2,4,1390,915,,,,1,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,renault,grijs,Gray,2 (1K-2K),1500.0,renault,France
4328,5423,3 (2K-5K),bmw,2007,230234,122,stationwagon,grijs,diesel,Handgeschakeld,5,4,1995,1480,10.9,204,5,59,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,grijs,Gray,3 (2K-5K),2500.0,bmw,Germany
4329,5424,4 (5K-10K),škoda,2013,177124,76,stationwagon,zwart,diesel,Handgeschakeld,5,3,1199,1119,14.0,172,5,255,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,skoda,zwart,Black,4 (5K-10K),7500.0,skoda,Czech Republic
4330,5426,1 (< 1K),fiat,2002,178500,170,hatchback,grijs,benzine,Automaat,5,5,2446,1295,8.9,213,5,1,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,grijs,Gray,1 (< 1K),500.0,fiat,Italy
